position,track,artist,streams,date
57,me & ur ghost,blackbear,409101,2020-01-27
58,ORANGE SODA,Baby Keem,407297,2020-01-27
59,If the World Was Ending - feat. Julia Michaels,JP Saxe,407078,2020-01-27
60,Ransom,Lil Tecca,405196,2020-01-27
61,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,403974,2020-01-27
62,July,Noah Cyrus,402575,2020-01-27
63,223's (feat. 9lokknine),YNW Melly,398247,2020-01-27
64,MIDDLE CHILD,J. Cole,396515,2020-01-27
65,Money In The Grave (Drake ft. Rick Ross),Drake,390802,2020-01-27
66,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,386439,2020-01-27
67,Goodbyes (Feat. Young Thug),Post Malone,385912,2020-01-27
68,Señorita,Shawn Mendes,385756,2020-01-27
69,Before You Go,Lewis Capaldi,384901,2020-01-27
70,FML,Arizona Zervas,384192,2020-01-27
71,all the good girls go to hell,Billie Eilish,379614,2020-01-27
72,Circles,Mac Miller,378880,2020-01-27
73,No Guidance (feat. Drake),Chris Brown,377261,2020-01-27
74,All Girls Are The Same,Juice WRLD,377144,2020-01-27
75,Start Wit Me (feat. Gunna),Roddy Ricch,370475,2020-01-27
76,Wow.,Post Malone,366787,2020-01-27
77,Make No Sense,YoungBoy Never Broke Again,364595,2020-01-27
78,ocean eyes,Billie Eilish,363571,2020-01-27
79,Legends,Juice WRLD,360772,2020-01-27
80,wish you were gay,Billie Eilish,360182,2020-01-27
81,i love you,Billie Eilish,356992,2020-01-27
82,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,356069,2020-01-27
83,Those Kinda Nights (feat. Ed Sheeran),Eminem,355744,2020-01-27
84,Yellow Hearts,Ant Saunders,355503,2020-01-27
85,Stuck In A Dream (feat. Gunna),Lil Mosey,354036,2020-01-27
86,Death,Trippie Redd,350844,2020-01-27
87,you should see me in a crown,Billie Eilish,346540,2020-01-27
88,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,343870,2020-01-27
89,SLOW DANCING IN THE DARK,Joji,342687,2020-01-27
90,Without Me,Halsey,339390,2020-01-27
91,Camelot,NLE Choppa,338360,2020-01-27
92,7 rings,Ariana Grande,337453,2020-01-27
93,WHATS POPPIN,Jack Harlow,337419,2020-01-27
94,Black Swan,BTS,336586,2020-01-27
95,Hate Me (with Juice WRLD),Ellie Goulding,333150,2020-01-27
96,Sunday Best,Surfaces,332641,2020-01-27
97,Letter To Nipsey (feat. Roddy Ricch),Meek Mill,332491,2020-01-27
98,Jocelyn Flores,XXXTENTACION,330989,2020-01-27
99,Darkness,Eminem,328917,2020-01-27
100,Graveyard,Halsey,327401,2020-01-27
101,Hand Me Downs,Mac Miller,326517,2020-01-27
102,Baby (Lil Baby feat. DaBaby),Quality Control,325308,2020-01-27
103,Heartless (feat. Morgan Wallen),Diplo,324551,2020-01-27
104,Peta (feat. Meek Mill),Roddy Ricch,323989,2020-01-27
105,Murder On My Mind,YNW Melly,323038,2020-01-27
106,Drip Too Hard (Lil Baby & Gunna),Lil Baby,321081,2020-01-27
107,Falling,Harry Styles,320079,2020-01-27
108,RITMO (Bad Boys For Life),Black Eyed Peas,315448,2020-01-27
109,Going Bad (feat. Drake),Meek Mill,314964,2020-01-27
110,Unaccommodating (feat. Young M.A),Eminem,314003,2020-01-27
111,xanny,Billie Eilish,312549,2020-01-27
112,The London (feat. J. Cole & Travis Scott),Young Thug,312499,2020-01-27
113,Maniac,Conan Gray,311242,2020-01-27
114,Pop Out (feat. Lil Tjay),Polo G,309731,2020-01-27
115,Lights Up,Harry Styles,306937,2020-01-27
116,SAD!,XXXTENTACION,305418,2020-01-27
117,Vete,Bad Bunny,301464,2020-01-27
118,I Fall Apart,Post Malone,300133,2020-01-27
119,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,298608,2020-01-27
120,F.N,Lil Tjay,298045,2020-01-27
121,Beautiful People (feat. Khalid),Ed Sheeran,295426,2020-01-27
122,Complicated,Mac Miller,294209,2020-01-27
123,SICKO MODE,Travis Scott,293479,2020-01-27
124,One Man Band,Old Dominion,287682,2020-01-27
125,6 Kiss,Trippie Redd,287427,2020-01-27
126,Woods,Mac Miller,287041,2020-01-27
127,I Can See,Mac Miller,286548,2020-01-27
128,One Thing Right,Marshmello,285398,2020-01-27
129,Panini,Lil Nas X,284299,2020-01-27
130,Speechless,Dan + Shay,283484,2020-01-27
131,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,283122,2020-01-27
132,P*$$Y Fairy (OTW),Jhené Aiko,283030,2020-01-27
133,How I Move (feat. Lil Baby),Flipp Dinero,281038,2020-01-27
134,Sucker,Jonas Brothers,278127,2020-01-27
135,Juicy,Doja Cat,277939,2020-01-27
136,Talk (feat. Disclosure),Khalid,277704,2020-01-27
137,Lalala,Y2K,277001,2020-01-27
138,I Don't Care (with Justin Bieber),Ed Sheeran,275672,2020-01-27
139,rockstar (feat. 21 Savage),Post Malone,275171,2020-01-27
140,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,273334,2020-01-27
141,Enemies (feat. DaBaby),Post Malone,273314,2020-01-27
142,Had Enough (feat. Quavo & Offset),Don Toliver,272496,2020-01-27
143,Eastside (with Halsey & Khalid),benny blanco,271996,2020-01-27
144,Armed And Dangerous,Juice WRLD,271342,2020-01-27
145,It's You,Ali Gatie,269333,2020-01-27
146,Old Town Road - Remix,Lil Nas X,267674,2020-01-27
147,Fuck Love (feat. Trippie Redd),XXXTENTACION,266558,2020-01-27
148,BEST ON EARTH (feat. BIA) - Bonus,Russ,266234,2020-01-27
149,my strange addiction,Billie Eilish,263717,2020-01-27
150,Best Part (feat. Daniel Caesar),H.E.R.,263437,2020-01-27
151,idontwannabeyouanymore,Billie Eilish,263104,2020-01-27
152,Cash Shit (feat. DaBaby),Megan Thee Stallion,262795,2020-01-27
153,Lean Wit Me,Juice WRLD,262386,2020-01-27
154,Bruises,Lewis Capaldi,261064,2020-01-27
155,"thank u, next",Ariana Grande,259837,2020-01-27
156,Better Now,Post Malone,259733,2020-01-27
157,VALENTINO,24kGoldn,259624,2020-01-27
158,Everybody,Mac Miller,258961,2020-01-27
159,Hot (feat. Gunna),Young Thug,256029,2020-01-27
160,U Played (feat. Lil Baby),Moneybagg Yo,254844,2020-01-27
161,Immortal,21 Savage,254593,2020-01-27
162,Surf,Mac Miller,253646,2020-01-27
163,Sanguine Paradise,Lil Uzi Vert,252269,2020-01-27
164,Let Me Know (I Wonder Why Freestyle),Juice WRLD,252263,2020-01-27
165,Trampoline (with ZAYN),SHAED,250523,2020-01-27
166,Beautiful Crazy,Luke Combs,249408,2020-01-27
167,a lot,21 Savage,248328,2020-01-27
168,No Regrets (feat. Don Toliver),Eminem,248252,2020-01-27
169,Never Seen the Rain,Tones And I,248043,2020-01-27
170,Happier,Marshmello,247617,2020-01-27
171,listen before i go,Billie Eilish,247400,2020-01-27
172,Better,Khalid,246515,2020-01-27
173,Break My Stride,Matthew Wilder,246228,2020-01-27
174,You Need To Calm Down,Taylor Swift,245716,2020-01-27
175,goosebumps,Travis Scott,245432,2020-01-27
176,Moonlight,XXXTENTACION,244218,2020-01-27
177,Into the Unknown,Idina Menzel,244140,2020-01-27
178,Leaving Heaven (feat. Skylar Grey),Eminem,243504,2020-01-27
179,Ransom (with Juice WRLD) - Remix,Lil Tecca,242306,2020-01-27
180,The Less I Know The Better,Tame Impala,240918,2020-01-27
181,XO Tour Llif3,Lil Uzi Vert,240455,2020-01-27
182,I.F.L.Y.,Bazzi,239510,2020-01-27
183,Even Though I'm Leaving,Luke Combs,239330,2020-01-27
184,Lock It Up (feat. Anderson .Paak),Eminem,238652,2020-01-27
185,UP THE SMOKE (with Offset),Stunna 4 Vegas,237733,2020-01-27
186,Ayy Macarena,Tyga,237365,2020-01-27
187,changes,XXXTENTACION,236131,2020-01-27
188,Say You Won't Let Go,James Arthur,233928,2020-01-27
189,Whiskey Glasses,Morgan Wallen,232096,2020-01-27
190,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,231958,2020-01-27
191,In Too Deep,Eminem,229231,2020-01-27
192,Mean It,Lauv,228880,2020-01-27
193,Pure Water (with Migos),Mustard,228398,2020-01-27
194,you were good to me,Jeremy Zucker,227972,2020-01-27
195,8,Billie Eilish,224618,2020-01-27
196,No Role Modelz,J. Cole,224312,2020-01-27
197,Boss Bitch,Doja Cat,224115,2020-01-27
198,Hot Shower,Chance the Rapper,223117,2020-01-27
199,Yes Indeed,Lil Baby,222970,2020-01-27
200,Rodeo - feat. Nas,Lil Nas X,222942,2020-01-27
1,The Box,Roddy Ricch,2896526,2020-01-28
2,Life Is Good (feat. Drake),Future,1904160,2020-01-28
3,Godzilla (feat. Juice WRLD),Eminem,1603270,2020-01-28
4,ROXANNE,Arizona Zervas,1173140,2020-01-28
5,everything i wanted,Billie Eilish,1126721,2020-01-28
6,bad guy,Billie Eilish,1070175,2020-01-28
7,BOP,DaBaby,1034192,2020-01-28
8,Suicidal,YNW Melly,1027166,2020-01-28
9,Blinding Lights,The Weeknd,1023400,2020-01-28
10,Circles,Post Malone,1011308,2020-01-28
11,Falling,Trevor Daniel,1004221,2020-01-28
12,High Fashion (feat. Mustard),Roddy Ricch,919061,2020-01-28
13,Dance Monkey,Tones And I,906587,2020-01-28
14,Good News,Mac Miller,881890,2020-01-28
15,Ballin' (with Roddy Ricch),Mustard,863327,2020-01-28
16,You should be sad,Halsey,861791,2020-01-28
17,Bandit (with YoungBoy Never Broke Again),Juice WRLD,849017,2020-01-28
18,Yummy,Justin Bieber,800482,2020-01-28
19,Don't Start Now,Dua Lipa,789745,2020-01-28
20,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,772407,2020-01-28
21,Futsal Shuffle 2020,Lil Uzi Vert,729300,2020-01-28
22,SUGAR,BROCKHAMPTON,720493,2020-01-28
23,when the party's over,Billie Eilish,694367,2020-01-28
24,Say So,Doja Cat,691847,2020-01-28
25,Someone You Loved,Lewis Capaldi,691480,2020-01-28
26,Adore You,Harry Styles,679597,2020-01-28
27,What A Man Gotta Do,Jonas Brothers,650296,2020-01-28
28,OUT WEST (feat. Young Thug),JACKBOYS,650027,2020-01-28
29,My Oh My (feat. DaBaby),Camila Cabello,636764,2020-01-28
30,VIBEZ,DaBaby,634282,2020-01-28
31,No Idea,Don Toliver,625042,2020-01-28
32,Woah,Lil Baby,624145,2020-01-28
33,Sum 2 Prove,Lil Baby,599033,2020-01-28
34,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,595401,2020-01-28
35,Blue World,Mac Miller,575861,2020-01-28
36,Lose You To Love Me,Selena Gomez,570290,2020-01-28
37,HIGHEST IN THE ROOM,Travis Scott,567993,2020-01-28
38,Rare,Selena Gomez,557782,2020-01-28
39,Memories,Maroon 5,557712,2020-01-28
40,Watermelon Sugar,Harry Styles,556045,2020-01-28
41,hot girl bummer,blackbear,552673,2020-01-28
42,Tusa,KAROL G,545285,2020-01-28
43,Lucid Dreams,Juice WRLD,524944,2020-01-28
44,GOODMORNINGTOKYO!,TOKYO’S REVENGE,522156,2020-01-28
45,Robbery,Juice WRLD,514614,2020-01-28
46,Get Me,Justin Bieber,502537,2020-01-28
47,lovely (with Khalid),Billie Eilish,496386,2020-01-28
48,"10,000 Hours (with Justin Bieber)",Dan + Shay,494252,2020-01-28
49,Heartless,The Weeknd,482136,2020-01-28
50,Suge,DaBaby,477643,2020-01-28
51,What If I Told You That I Love You,Ali Gatie,477417,2020-01-28
52,Eleven,Khalid,461394,2020-01-28
53,Anyone,Demi Lovato,448890,2020-01-28
54,B.I.T.C.H.,Megan Thee Stallion,445207,2020-01-28
55,Truth Hurts,Lizzo,441122,2020-01-28
56,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,437115,2020-01-28
57,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,435792,2020-01-28
58,MIDDLE CHILD,J. Cole,431974,2020-01-28
59,Money In The Grave (Drake ft. Rick Ross),Drake,428121,2020-01-28
60,ORANGE SODA,Baby Keem,424405,2020-01-28
61,me & ur ghost,blackbear,418855,2020-01-28
62,EARFQUAKE,"Tyler, The Creator",415666,2020-01-28
63,Ransom,Lil Tecca,415631,2020-01-28
64,July,Noah Cyrus,410410,2020-01-28
65,If the World Was Ending - feat. Julia Michaels,JP Saxe,409683,2020-01-28
66,223's (feat. 9lokknine),YNW Melly,405659,2020-01-28
67,FML,Arizona Zervas,399163,2020-01-28
68,bury a friend,Billie Eilish,397268,2020-01-28
69,Goodbyes (Feat. Young Thug),Post Malone,396821,2020-01-28
70,Before You Go,Lewis Capaldi,396642,2020-01-28
71,No Guidance (feat. Drake),Chris Brown,396181,2020-01-28
72,Señorita,Shawn Mendes,395176,2020-01-28
73,Wow.,Post Malone,390359,2020-01-28
74,Start Wit Me (feat. Gunna),Roddy Ricch,388598,2020-01-28
75,All Girls Are The Same,Juice WRLD,382509,2020-01-28
76,Make No Sense,YoungBoy Never Broke Again,379844,2020-01-28
77,Stuck In A Dream (feat. Gunna),Lil Mosey,370658,2020-01-28
78,ocean eyes,Billie Eilish,368235,2020-01-28
79,Death,Trippie Redd,367505,2020-01-28
80,Letter To Nipsey (feat. Roddy Ricch),Meek Mill,362235,2020-01-28
81,Yellow Hearts,Ant Saunders,361105,2020-01-28
82,all the good girls go to hell,Billie Eilish,358450,2020-01-28
83,Those Kinda Nights (feat. Ed Sheeran),Eminem,358286,2020-01-28
84,WHATS POPPIN,Jack Harlow,357457,2020-01-28
85,Sunday Best,Surfaces,356054,2020-01-28
86,Camelot,NLE Choppa,355826,2020-01-28
87,i love you,Billie Eilish,353705,2020-01-28
88,Baby (Lil Baby feat. DaBaby),Quality Control,352477,2020-01-28
89,wish you were gay,Billie Eilish,351377,2020-01-28
90,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,349857,2020-01-28
91,Going Bad (feat. Drake),Meek Mill,346361,2020-01-28
92,Without Me,Halsey,345683,2020-01-28
93,SLOW DANCING IN THE DARK,Joji,345166,2020-01-28
94,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,344893,2020-01-28
95,Legends,Juice WRLD,344215,2020-01-28
96,Peta (feat. Meek Mill),Roddy Ricch,342733,2020-01-28
97,7 rings,Ariana Grande,342353,2020-01-28
98,Hate Me (with Juice WRLD),Ellie Goulding,342244,2020-01-28
99,Circles,Mac Miller,339962,2020-01-28
100,Black Swan,BTS,339768,2020-01-28
101,The London (feat. J. Cole & Travis Scott),Young Thug,339128,2020-01-28
102,Murder On My Mind,YNW Melly,339057,2020-01-28
103,Heartless (feat. Morgan Wallen),Diplo,337354,2020-01-28
104,RITMO (Bad Boys For Life),Black Eyed Peas,335336,2020-01-28
105,Drip Too Hard (Lil Baby & Gunna),Lil Baby,334052,2020-01-28
106,you should see me in a crown,Billie Eilish,333159,2020-01-28
107,Graveyard,Halsey,332945,2020-01-28
108,Vete,Bad Bunny,332432,2020-01-28
109,Pop Out (feat. Lil Tjay),Polo G,329943,2020-01-28
110,Jocelyn Flores,XXXTENTACION,326078,2020-01-28
111,Darkness,Eminem,324581,2020-01-28
112,SICKO MODE,Travis Scott,321650,2020-01-28
113,Falling,Harry Styles,317185,2020-01-28
114,Maniac,Conan Gray,316942,2020-01-28
115,Lights Up,Harry Styles,315822,2020-01-28
116,Unaccommodating (feat. Young M.A),Eminem,315819,2020-01-28
117,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,313967,2020-01-28
118,F.N,Lil Tjay,309481,2020-01-28
119,SAD!,XXXTENTACION,307328,2020-01-28
120,Beautiful People (feat. Khalid),Ed Sheeran,305549,2020-01-28
121,I Fall Apart,Post Malone,304039,2020-01-28
122,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,303574,2020-01-28
123,One Thing Right,Marshmello,298967,2020-01-28
124,Hand Me Downs,Mac Miller,296577,2020-01-28
125,How I Move (feat. Lil Baby),Flipp Dinero,295937,2020-01-28
126,Rodeo - feat. Nas,Lil Nas X,295819,2020-01-28
127,xanny,Billie Eilish,295437,2020-01-28
128,6 Kiss,Trippie Redd,295391,2020-01-28
129,One Man Band,Old Dominion,295220,2020-01-28
130,I Don't Care (with Justin Bieber),Ed Sheeran,293088,2020-01-28
131,Juicy,Doja Cat,292671,2020-01-28
132,Enemies (feat. DaBaby),Post Malone,291342,2020-01-28
133,rockstar (feat. 21 Savage),Post Malone,289995,2020-01-28
134,Panini,Lil Nas X,288953,2020-01-28
135,BEST ON EARTH (feat. BIA) - Bonus,Russ,288303,2020-01-28
136,P*$$Y Fairy (OTW),Jhené Aiko,288264,2020-01-28
137,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,287090,2020-01-28
138,Sucker,Jonas Brothers,285970,2020-01-28
139,Had Enough (feat. Quavo & Offset),Don Toliver,285242,2020-01-28
140,Talk (feat. Disclosure),Khalid,284794,2020-01-28
141,Lalala,Y2K,284727,2020-01-28
142,Speechless,Dan + Shay,282302,2020-01-28
143,Armed And Dangerous,Juice WRLD,281352,2020-01-28
144,Eastside (with Halsey & Khalid),benny blanco,280347,2020-01-28
145,Cash Shit (feat. DaBaby),Megan Thee Stallion,276865,2020-01-28
146,Hot (feat. Gunna),Young Thug,275609,2020-01-28
147,Sanguine Paradise,Lil Uzi Vert,274157,2020-01-28
148,It's You,Ali Gatie,273419,2020-01-28
149,U Played (feat. Lil Baby),Moneybagg Yo,272472,2020-01-28
150,VALENTINO,24kGoldn,271185,2020-01-28
151,Better Now,Post Malone,270588,2020-01-28
152,"thank u, next",Ariana Grande,267891,2020-01-28
153,Lean Wit Me,Juice WRLD,267646,2020-01-28
154,I Can See,Mac Miller,267321,2020-01-28
155,idontwannabeyouanymore,Billie Eilish,267269,2020-01-28
156,Immortal,21 Savage,266742,2020-01-28
157,Fuck Love (feat. Trippie Redd),XXXTENTACION,266562,2020-01-28
158,Complicated,Mac Miller,266220,2020-01-28
159,Old Town Road - Remix,Lil Nas X,265280,2020-01-28
160,goosebumps,Travis Scott,262434,2020-01-28
161,Best Part (feat. Daniel Caesar),H.E.R.,261120,2020-01-28
162,Never Seen the Rain,Tones And I,260878,2020-01-28
163,Bruises,Lewis Capaldi,260617,2020-01-28
164,Trampoline (with ZAYN),SHAED,260362,2020-01-28
165,Woods,Mac Miller,259990,2020-01-28
166,Happier,Marshmello,257793,2020-01-28
167,Let Me Know (I Wonder Why Freestyle),Juice WRLD,256904,2020-01-28
168,my strange addiction,Billie Eilish,256194,2020-01-28
169,Better,Khalid,256050,2020-01-28
170,XO Tour Llif3,Lil Uzi Vert,253705,2020-01-28
171,Beautiful Crazy,Luke Combs,252977,2020-01-28
172,No Regrets (feat. Don Toliver),Eminem,252636,2020-01-28
173,Ayy Macarena,Tyga,252373,2020-01-28
174,Pure Water (with Migos),Mustard,251920,2020-01-28
175,You Need To Calm Down,Taylor Swift,251493,2020-01-28
176,No Role Modelz,J. Cole,251455,2020-01-28
177,UP THE SMOKE (with Offset),Stunna 4 Vegas,251413,2020-01-28
178,Ransom (with Juice WRLD) - Remix,Lil Tecca,250816,2020-01-28
179,a lot,21 Savage,250164,2020-01-28
180,I.F.L.Y.,Bazzi,249264,2020-01-28
181,Moonlight,XXXTENTACION,248011,2020-01-28
182,The Less I Know The Better,Tame Impala,247901,2020-01-28
183,Into the Unknown,Idina Menzel,247260,2020-01-28
184,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,243936,2020-01-28
185,Even Though I'm Leaving,Luke Combs,243730,2020-01-28
186,listen before i go,Billie Eilish,243341,2020-01-28
187,Leaving Heaven (feat. Skylar Grey),Eminem,242646,2020-01-28
188,Yes Indeed,Lil Baby,242256,2020-01-28
189,Lock It Up (feat. Anderson .Paak),Eminem,240643,2020-01-28
190,Whiskey Glasses,Morgan Wallen,239879,2020-01-28
191,Say You Won't Let Go,James Arthur,239547,2020-01-28
192,Envy Me,Calboy,238406,2020-01-28
193,Break My Stride,Matthew Wilder,237752,2020-01-28
194,Hot Shower,Chance the Rapper,234147,2020-01-28
195,Faucet Failure,Ski Mask The Slump God,232961,2020-01-28
196,changes,XXXTENTACION,232556,2020-01-28
197,Everybody,Mac Miller,231095,2020-01-28
198,Surf,Mac Miller,230911,2020-01-28
199,Lose Control,MEDUZA,230410,2020-01-28
200,Callaita,Bad Bunny,229988,2020-01-28
1,The Box,Roddy Ricch,2891382,2020-01-29
2,Life Is Good (feat. Drake),Future,1876355,2020-01-29
3,Godzilla (feat. Juice WRLD),Eminem,1552177,2020-01-29
4,ROXANNE,Arizona Zervas,1184107,2020-01-29
5,everything i wanted,Billie Eilish,1088436,2020-01-29
6,BOP,DaBaby,1037851,2020-01-29
7,Suicidal,YNW Melly,1033475,2020-01-29
8,Circles,Post Malone,1011922,2020-01-29
9,Blinding Lights,The Weeknd,1010190,2020-01-29
10,Falling,Trevor Daniel,1004584,2020-01-29
11,bad guy,Billie Eilish,987909,2020-01-29
12,High Fashion (feat. Mustard),Roddy Ricch,921917,2020-01-29
13,Dance Monkey,Tones And I,902796,2020-01-29
14,Ballin' (with Roddy Ricch),Mustard,873628,2020-01-29
15,Bandit (with YoungBoy Never Broke Again),Juice WRLD,860412,2020-01-29
16,Good News,Mac Miller,839473,2020-01-29
17,You should be sad,Halsey,837699,2020-01-29
18,Yummy,Justin Bieber,820618,2020-01-29
19,Don't Start Now,Dua Lipa,793721,2020-01-29
20,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,772237,2020-01-29
21,Futsal Shuffle 2020,Lil Uzi Vert,726467,2020-01-29
22,SUGAR,BROCKHAMPTON,722652,2020-01-29
23,Say So,Doja Cat,694879,2020-01-29
24,Someone You Loved,Lewis Capaldi,686635,2020-01-29
25,Adore You,Harry Styles,678424,2020-01-29
26,OUT WEST (feat. Young Thug),JACKBOYS,666471,2020-01-29
27,when the party's over,Billie Eilish,662446,2020-01-29
28,VIBEZ,DaBaby,638333,2020-01-29
29,My Oh My (feat. DaBaby),Camila Cabello,630517,2020-01-29
30,Woah,Lil Baby,630072,2020-01-29
31,What A Man Gotta Do,Jonas Brothers,628235,2020-01-29
32,No Idea,Don Toliver,616665,2020-01-29
33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,600732,2020-01-29
34,Sum 2 Prove,Lil Baby,592280,2020-01-29
35,HIGHEST IN THE ROOM,Travis Scott,578161,2020-01-29
36,Lose You To Love Me,Selena Gomez,566011,2020-01-29
37,Memories,Maroon 5,557976,2020-01-29
38,hot girl bummer,blackbear,557626,2020-01-29
39,Watermelon Sugar,Harry Styles,555127,2020-01-29
40,Blue World,Mac Miller,547574,2020-01-29
41,Tusa,KAROL G,540261,2020-01-29
42,GOODMORNINGTOKYO!,TOKYO’S REVENGE,534990,2020-01-29
43,Lucid Dreams,Juice WRLD,534133,2020-01-29
44,Rare,Selena Gomez,533329,2020-01-29
45,Robbery,Juice WRLD,526024,2020-01-29
46,Get Me,Justin Bieber,522046,2020-01-29
47,"10,000 Hours (with Justin Bieber)",Dan + Shay,497646,2020-01-29
48,Suge,DaBaby,484292,2020-01-29
49,Heartless,The Weeknd,483507,2020-01-29
50,lovely (with Khalid),Billie Eilish,479207,2020-01-29
51,What If I Told You That I Love You,Ali Gatie,461225,2020-01-29
52,Eleven,Khalid,454972,2020-01-29
53,Money In The Grave (Drake ft. Rick Ross),Drake,442694,2020-01-29
54,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,438501,2020-01-29
55,Truth Hurts,Lizzo,437264,2020-01-29
56,MIDDLE CHILD,J. Cole,433978,2020-01-29
57,ORANGE SODA,Baby Keem,431341,2020-01-29
58,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,428371,2020-01-29
59,Ransom,Lil Tecca,422650,2020-01-29
60,If the World Was Ending - feat. Julia Michaels,JP Saxe,419389,2020-01-29
61,July,Noah Cyrus,416389,2020-01-29
62,B.I.T.C.H.,Megan Thee Stallion,415559,2020-01-29
63,me & ur ghost,blackbear,413352,2020-01-29
64,223's (feat. 9lokknine),YNW Melly,413315,2020-01-29
65,EARFQUAKE,"Tyler, The Creator",409781,2020-01-29
66,Before You Go,Lewis Capaldi,403895,2020-01-29
67,No Guidance (feat. Drake),Chris Brown,403760,2020-01-29
68,FML,Arizona Zervas,403340,2020-01-29
69,Goodbyes (Feat. Young Thug),Post Malone,402445,2020-01-29
70,Wow.,Post Malone,398618,2020-01-29
71,All Girls Are The Same,Juice WRLD,394251,2020-01-29
72,Make No Sense,YoungBoy Never Broke Again,393750,2020-01-29
73,Señorita,Shawn Mendes,393431,2020-01-29
74,Start Wit Me (feat. Gunna),Roddy Ricch,392498,2020-01-29
75,Black Swan,BTS,383519,2020-01-29
76,Stuck In A Dream (feat. Gunna),Lil Mosey,376809,2020-01-29
77,Anyone,Demi Lovato,376152,2020-01-29
78,Death,Trippie Redd,373429,2020-01-29
79,Sunday Best,Surfaces,367151,2020-01-29
80,Baby (Lil Baby feat. DaBaby),Quality Control,365921,2020-01-29
81,Yellow Hearts,Ant Saunders,364778,2020-01-29
82,bury a friend,Billie Eilish,363226,2020-01-29
83,Camelot,NLE Choppa,363219,2020-01-29
84,WHATS POPPIN,Jack Harlow,359918,2020-01-29
85,Going Bad (feat. Drake),Meek Mill,357592,2020-01-29
86,ocean eyes,Billie Eilish,356083,2020-01-29
87,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,353395,2020-01-29
88,Murder On My Mind,YNW Melly,352681,2020-01-29
89,SLOW DANCING IN THE DARK,Joji,347097,2020-01-29
90,Legends,Juice WRLD,346580,2020-01-29
91,Hate Me (with Juice WRLD),Ellie Goulding,345705,2020-01-29
92,Drip Too Hard (Lil Baby & Gunna),Lil Baby,344012,2020-01-29
93,Vete,Bad Bunny,343575,2020-01-29
94,Without Me,Halsey,343277,2020-01-29
95,The London (feat. J. Cole & Travis Scott),Young Thug,340850,2020-01-29
96,7 rings,Ariana Grande,340419,2020-01-29
97,Peta (feat. Meek Mill),Roddy Ricch,339413,2020-01-29
98,Heartless (feat. Morgan Wallen),Diplo,338527,2020-01-29
99,Those Kinda Nights (feat. Ed Sheeran),Eminem,338170,2020-01-29
100,Pop Out (feat. Lil Tjay),Polo G,337956,2020-01-29
101,RITMO (Bad Boys For Life),Black Eyed Peas,336654,2020-01-29
102,i love you,Billie Eilish,335105,2020-01-29
103,Jocelyn Flores,XXXTENTACION,330395,2020-01-29
104,SICKO MODE,Travis Scott,329408,2020-01-29
105,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,326149,2020-01-29
106,Graveyard,Halsey,323639,2020-01-29
107,all the good girls go to hell,Billie Eilish,322817,2020-01-29
108,wish you were gay,Billie Eilish,322604,2020-01-29
109,Maniac,Conan Gray,320915,2020-01-29
110,Falling,Harry Styles,320212,2020-01-29
111,Lights Up,Harry Styles,318564,2020-01-29
112,F.N,Lil Tjay,317660,2020-01-29
113,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,315846,2020-01-29
114,Circles,Mac Miller,314056,2020-01-29
115,SAD!,XXXTENTACION,313529,2020-01-29
116,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,312732,2020-01-29
117,Letter To Nipsey (feat. Roddy Ricch),Meek Mill,310483,2020-01-29
118,I Fall Apart,Post Malone,307864,2020-01-29
119,Darkness,Eminem,306422,2020-01-29
120,Beautiful People (feat. Khalid),Ed Sheeran,306058,2020-01-29
121,you should see me in a crown,Billie Eilish,302084,2020-01-29
122,One Thing Right,Marshmello,300560,2020-01-29
123,One Man Band,Old Dominion,300348,2020-01-29
124,6 Kiss,Trippie Redd,299582,2020-01-29
