position,track,artist,streams,date
184,Let Me Down Slowly,Alec Benjamin,716934,2020-02-06
185,Graveyard,Halsey,714511,2020-02-06
186,Going Bad (feat. Drake),Meek Mill,710438,2020-02-06
187,Con Calma,Daddy Yankee,708861,2020-02-06
188,Closer,The Chainsmokers,707702,2020-02-06
189,King Of My City,A Boogie Wit da Hoodie,705112,2020-02-06
190,Liar,Camila Cabello,703215,2020-02-06
191,Photograph,Ed Sheeran,700913,2020-02-06
192,you should see me in a crown,Billie Eilish,698338,2020-02-06
193,God's Plan,Drake,698030,2020-02-06
194,The London (feat. J. Cole & Travis Scott),Young Thug,697959,2020-02-06
195,Lover,Taylor Swift,691766,2020-02-06
196,Break My Stride,Matthew Wilder,691036,2020-02-06
197,Otro Trago - Remix,Sech,690680,2020-02-06
198,Something Just Like This,The Chainsmokers,689495,2020-02-06
199,Post Malone (feat. RANI),Sam Feldt,688746,2020-02-06
200,Thunder,Imagine Dragons,687591,2020-02-06
1,The Box,Roddy Ricch,6859352,2020-02-07
2,Dance Monkey,Tones And I,6846924,2020-02-07
3,Blinding Lights,The Weeknd,6044436,2020-02-07
4,Tusa,KAROL G,4927097,2020-02-07
5,Don't Start Now,Dua Lipa,4867380,2020-02-07
6,Falling,Trevor Daniel,4236998,2020-02-07
7,Life Is Good (feat. Drake),Future,4234030,2020-02-07
8,Yummy,Justin Bieber,4134349,2020-02-07
9,ROXANNE,Arizona Zervas,4128428,2020-02-07
10,Godzilla (feat. Juice WRLD),Eminem,3909211,2020-02-07
11,everything i wanted,Billie Eilish,3654007,2020-02-07
12,Intentions,Justin Bieber,3530869,2020-02-07
13,Circles,Post Malone,3279152,2020-02-07
14,Memories,Maroon 5,3167229,2020-02-07
15,Someone You Loved,Lewis Capaldi,2967358,2020-02-07
16,RITMO (Bad Boys For Life),Black Eyed Peas,2895008,2020-02-07
17,bad guy,Billie Eilish,2790317,2020-02-07
18,Señorita,Shawn Mendes,2643869,2020-02-07
19,Physical,Dua Lipa,2474459,2020-02-07
20,You should be sad,Halsey,2391088,2020-02-07
21,Sigues Con El,Dímelo Flow,2336729,2020-02-07
22,Adore You,Harry Styles,2330748,2020-02-07
23,Before You Go,Lewis Capaldi,2330313,2020-02-07
24,Run,Joji,2276211,2020-02-07
25,My Oh My (feat. DaBaby),Camila Cabello,2244095,2020-02-07
26,Say So,Doja Cat,2196820,2020-02-07
27,Know Your Worth,Khalid,2091637,2020-02-07
28,Vete,Bad Bunny,2064970,2020-02-07
29,Lose You To Love Me,Selena Gomez,2056413,2020-02-07
30,Ride It,Regard,2045328,2020-02-07
31,Lose Control,MEDUZA,2032045,2020-02-07
32,Suicidal,YNW Melly,2023727,2020-02-07
33,Hola - Remix,Dalex,1951030,2020-02-07
34,Roses - Imanbek Remix,SAINt JHN,1938419,2020-02-07
35,What A Man Gotta Do,Jonas Brothers,1909021,2020-02-07
36,Morado,J Balvin,1902445,2020-02-07
37,High Fashion (feat. Mustard),Roddy Ricch,1863531,2020-02-07
38,Rare,Selena Gomez,1834471,2020-02-07
39,Fantasias,Rauw Alejandro,1777987,2020-02-07
40,I Don't Care (with Justin Bieber),Ed Sheeran,1761183,2020-02-07
41,What If I Told You That I Love You,Ali Gatie,1746575,2020-02-07
42,Keii,Anuel AA,1731591,2020-02-07
43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1726428,2020-02-07
44,Me Gusta,Shakira,1723255,2020-02-07
45,BOP,DaBaby,1719735,2020-02-07
46,hot girl bummer,blackbear,1714099,2020-02-07
47,SUGAR,BROCKHAMPTON,1703774,2020-02-07
48,Muévelo,Nicky Jam,1696757,2020-02-07
49,Ballin' (with Roddy Ricch),Mustard,1643621,2020-02-07
50,HIGHEST IN THE ROOM,Travis Scott,1639057,2020-02-07
51,China,Anuel AA,1603382,2020-02-07
52,Ayy Macarena,Tyga,1598271,2020-02-07
53,when the party's over,Billie Eilish,1536625,2020-02-07
54,"10,000 Hours (with Justin Bieber)",Dan + Shay,1484780,2020-02-07
55,No Shame,5 Seconds of Summer,1452670,2020-02-07
56,Beautiful People (feat. Khalid),Ed Sheeran,1438509,2020-02-07
57,Lucid Dreams,Juice WRLD,1411021,2020-02-07
58,No Idea,Don Toliver,1387607,2020-02-07
59,lovely (with Khalid),Billie Eilish,1381644,2020-02-07
60,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1359862,2020-02-07
61,Good News,Mac Miller,1339725,2020-02-07
62,If the World Was Ending - feat. Julia Michaels,JP Saxe,1314682,2020-02-07
63,Whine Up,Nicky Jam,1305553,2020-02-07
64,Callaita,Bad Bunny,1297800,2020-02-07
65,Watermelon Sugar,Harry Styles,1292122,2020-02-07
66,LA CANCIÓN,J Balvin,1292047,2020-02-07
67,7 rings,Ariana Grande,1289383,2020-02-07
68,No Me Conoce - Remix,Jhay Cortez,1281043,2020-02-07
69,Only The Young - Featured in Miss Americana,Taylor Swift,1273003,2020-02-07
70,Lalala,Y2K,1254542,2020-02-07
71,Sunday Best,Surfaces,1252968,2020-02-07
72,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1223838,2020-02-07
73,Shallow,Lady Gaga,1222441,2020-02-07
74,Adicto (with Anuel AA & Ozuna),Tainy,1183695,2020-02-07
75,Old Town Road - Remix,Lil Nas X,1179090,2020-02-07
76,Baby,Joker Bra,1174781,2020-02-07
77,Never Seen the Rain,Tones And I,1165766,2020-02-07
78,Goodbyes (Feat. Young Thug),Post Malone,1139587,2020-02-07
79,Woah,Lil Baby,1129603,2020-02-07
80,Medusa,Jhay Cortez,1118071,2020-02-07
81,"Alone, Pt. II",Alan Walker,1113811,2020-02-07
82,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1110170,2020-02-07
83,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1109999,2020-02-07
84,OUT WEST (feat. Young Thug),JACKBOYS,1107237,2020-02-07
85,It's You,Ali Gatie,1094503,2020-02-07
86,How Do You Sleep?,Sam Smith,1089584,2020-02-07
87,Blanco,J Balvin,1086545,2020-02-07
88,Heartless,The Weeknd,1085661,2020-02-07
89,Black Swan,BTS,1081290,2020-02-07
90,Birthday,Anne-Marie,1066571,2020-02-07
91,Aventura,Lunay,1066395,2020-02-07
92,Happier,Marshmello,1064490,2020-02-07
93,Bellaquita - Remix,Dalex,1050560,2020-02-07
94,Ransom,Lil Tecca,1040667,2020-02-07
95,No Judgement,Niall Horan,1035108,2020-02-07
96,Que Tire Pa Lante,Daddy Yankee,1031036,2020-02-07
97,Forever Yours - Avicii Tribute,Kygo,1028780,2020-02-07
98,Without Me,Halsey,1023851,2020-02-07
99,Get Me,Justin Bieber,1020793,2020-02-07
100,Futsal Shuffle 2020,Lil Uzi Vert,1019106,2020-02-07
101,Sucker,Jonas Brothers,1010291,2020-02-07
102,Believer,Imagine Dragons,1008266,2020-02-07
103,Bruises,Lewis Capaldi,1005475,2020-02-07
104,VIBEZ,DaBaby,999352,2020-02-07
105,rockstar (feat. 21 Savage),Post Malone,998737,2020-02-07
106,Yikes,Nicki Minaj,992957,2020-02-07
107,Wow.,Post Malone,987957,2020-02-07
108,YELL OH,Trippie Redd,982766,2020-02-07
109,Bohemian Rhapsody - 2011 Mix,Queen,977748,2020-02-07
110,Money In The Grave (Drake ft. Rick Ross),Drake,974131,2020-02-07
111,Robbery,Juice WRLD,971193,2020-02-07
112,Piece Of Your Heart,MEDUZA,968529,2020-02-07
113,WHATS POPPIN,Jack Harlow,964411,2020-02-07
114,July,Noah Cyrus,962419,2020-02-07
115,Blueberry Faygo,Lil Mosey,961459,2020-02-07
116,Indeciso,Reik,961399,2020-02-07
117,Girl,Myke Towers,955052,2020-02-07
118,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,952296,2020-02-07
119,Yellow Hearts,Ant Saunders,948172,2020-02-07
120,Shape of You,Ed Sheeran,948041,2020-02-07
121,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,944259,2020-02-07
122,bury a friend,Billie Eilish,940533,2020-02-07
123,me & ur ghost,blackbear,939188,2020-02-07
124,Quizas,Rich Music LTD,938376,2020-02-07
125,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,933509,2020-02-07
126,Liberdade Provisória - Ao Vivo,Henrique & Juliano,922834,2020-02-07
127,Definitivamente,Daddy Yankee,920999,2020-02-07
128,ocean eyes,Billie Eilish,916364,2020-02-07
129,SICKO MODE,Travis Scott,908926,2020-02-07
130,Si Te Vas,Sech,899646,2020-02-07
131,Lights Up,Harry Styles,896184,2020-02-07
132,Trampoline (with ZAYN),SHAED,895316,2020-02-07
133,Dancing With A Stranger (with Normani),Sam Smith,890851,2020-02-07
134,SAD!,XXXTENTACION,880740,2020-02-07
135,Broke In A Minute,Tory Lanez,875928,2020-02-07
136,Get You The Moon (feat. Snøw),Kina,875750,2020-02-07
137,"thank u, next",Ariana Grande,871546,2020-02-07
138,Say You Won't Let Go,James Arthur,870744,2020-02-07
139,Sweet but Psycho,Ava Max,865981,2020-02-07
140,Eleven,Khalid,863409,2020-02-07
141,You Need To Calm Down,Taylor Swift,862956,2020-02-07
142,Truth Hurts,Lizzo,862530,2020-02-07
143,Que Calor (with J Balvin & El Alfa),Major Lazer,861536,2020-02-07
144,Higher Love,Kygo,860682,2020-02-07
145,GOODMORNINGTOKYO!,TOKYO’S REVENGE,858930,2020-02-07
146,Eastside (with Halsey & Khalid),benny blanco,855664,2020-02-07
147,Soltera - Remix,Lunay,853781,2020-02-07
148,Perreo en La Luna,Rich Music LTD,849914,2020-02-07
149,Perfect,Ed Sheeran,838670,2020-02-07
150,Infeliz,Arcangel,833875,2020-02-07
151,"Yo x Ti, Tu x Mi",ROSALÍA,833559,2020-02-07
152,Girls Like You (feat. Cardi B),Maroon 5,828466,2020-02-07
153,Jocelyn Flores,XXXTENTACION,825423,2020-02-07
154,Hate Me (with Juice WRLD),Ellie Goulding,824264,2020-02-07
155,goosebumps,Travis Scott,820096,2020-02-07
156,No Guidance (feat. Drake),Chris Brown,806784,2020-02-07
157,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,803076,2020-02-07
158,Better Now,Post Malone,802408,2020-02-07
159,3 Nights,Dominic Fike,792917,2020-02-07
160,Believe (feat. Justin Timberlake),Meek Mill,791313,2020-02-07
161,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,789885,2020-02-07
162,QUE PRETENDES,J Balvin,788368,2020-02-07
163,all the good girls go to hell,Billie Eilish,788221,2020-02-07
164,Maniac,Conan Gray,787676,2020-02-07
165,Antisocial (with Travis Scott) - MK Remix,Ed Sheeran,787607,2020-02-07
166,Tutu,Camilo,787490,2020-02-07
167,Takeaway,The Chainsmokers,778956,2020-02-07
168,High Hopes,Panic! At The Disco,776156,2020-02-07
169,Con Altura,ROSALÍA,774870,2020-02-07
170,I Like Me Better,Lauv,772586,2020-02-07
171,Moonlight,XXXTENTACION,771769,2020-02-07
172,SLOW DANCING IN THE DARK,Joji,768729,2020-02-07
173,All of Me,John Legend,768078,2020-02-07
174,If I Can't Have You,Shawn Mendes,767383,2020-02-07
175,EARFQUAKE,"Tyler, The Creator",767339,2020-02-07
176,Can We Kiss Forever?,Kina,767205,2020-02-07
177,Suge,DaBaby,765513,2020-02-07
178,Mon Ami,Samra,765252,2020-02-07
179,Con Calma,Daddy Yankee,764779,2020-02-07
180,Youngblood,5 Seconds of Summer,761759,2020-02-07
181,Kein Wort,Juju,761649,2020-02-07
182,Hips Don't Lie (feat. Wyclef Jean),Shakira,754685,2020-02-07
183,Only Human,Jonas Brothers,754272,2020-02-07
184,Turn Me On (feat. Vula),Riton,753599,2020-02-07
185,Shake The Room (feat. Quavo),Pop Smoke,751908,2020-02-07
186,FML,Arizona Zervas,751665,2020-02-07
187,Otro Trago - Remix,Sech,748846,2020-02-07
188,Sum 2 Prove,Lil Baby,747451,2020-02-07
189,Those Kinda Nights (feat. Ed Sheeran),Eminem,743552,2020-02-07
190,I.F.L.Y.,Bazzi,743505,2020-02-07
191,Pa' Olvidarme De Ella,Piso 21,742928,2020-02-07
192,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,742775,2020-02-07
193,wish you were gay,Billie Eilish,740865,2020-02-07
194,Meet Me on the Roof,Green Day,740020,2020-02-07
195,MIDDLE CHILD,J. Cole,739185,2020-02-07
196,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,738874,2020-02-07
197,Going Bad (feat. Drake),Meek Mill,737824,2020-02-07
198,Talk (feat. Disclosure),Khalid,736939,2020-02-07
199,Closer,The Chainsmokers,736674,2020-02-07
200,Anyone,Demi Lovato,735407,2020-02-07
1,Dance Monkey,Tones And I,7014298,2020-02-08
2,The Box,Roddy Ricch,6900118,2020-02-08
3,Blinding Lights,The Weeknd,5964731,2020-02-08
4,Tusa,KAROL G,5155039,2020-02-08
5,Don't Start Now,Dua Lipa,5007917,2020-02-08
6,Falling,Trevor Daniel,4272227,2020-02-08
7,ROXANNE,Arizona Zervas,4238369,2020-02-08
8,Yummy,Justin Bieber,4088083,2020-02-08
9,Life Is Good (feat. Drake),Future,4080361,2020-02-08
10,Intentions,Justin Bieber,3617588,2020-02-08
11,Godzilla (feat. Juice WRLD),Eminem,3549027,2020-02-08
12,everything i wanted,Billie Eilish,3508302,2020-02-08
13,Circles,Post Malone,3144980,2020-02-08
14,Memories,Maroon 5,3037410,2020-02-08
15,RITMO (Bad Boys For Life),Black Eyed Peas,2980457,2020-02-08
16,Someone You Loved,Lewis Capaldi,2824282,2020-02-08
17,bad guy,Billie Eilish,2726066,2020-02-08
18,Señorita,Shawn Mendes,2598267,2020-02-08
19,Sigues Con El,Dímelo Flow,2375789,2020-02-08
20,Physical,Dua Lipa,2296289,2020-02-08
21,You should be sad,Halsey,2288356,2020-02-08
22,My Oh My (feat. DaBaby),Camila Cabello,2240365,2020-02-08
23,Say So,Doja Cat,2221416,2020-02-08
24,Adore You,Harry Styles,2220021,2020-02-08
25,Before You Go,Lewis Capaldi,2209731,2020-02-08
26,Vete,Bad Bunny,2074538,2020-02-08
27,Lose Control,MEDUZA,1993760,2020-02-08
28,Ride It,Regard,1990596,2020-02-08
29,Hola - Remix,Dalex,1974649,2020-02-08
30,Suicidal,YNW Melly,1932997,2020-02-08
31,Morado,J Balvin,1929999,2020-02-08
32,Lose You To Love Me,Selena Gomez,1921108,2020-02-08
33,Roses - Imanbek Remix,SAINt JHN,1860262,2020-02-08
34,High Fashion (feat. Mustard),Roddy Ricch,1845082,2020-02-08
35,What A Man Gotta Do,Jonas Brothers,1839764,2020-02-08
36,Fantasias,Rauw Alejandro,1832029,2020-02-08
37,Rare,Selena Gomez,1733949,2020-02-08
38,Run,Joji,1727124,2020-02-08
39,Keii,Anuel AA,1716840,2020-02-08
40,Me Gusta,Shakira,1713892,2020-02-08
41,Muévelo,Nicky Jam,1706851,2020-02-08
42,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1681843,2020-02-08
43,Know Your Worth,Khalid,1678628,2020-02-08
44,I Don't Care (with Justin Bieber),Ed Sheeran,1669244,2020-02-08
45,BOP,DaBaby,1643345,2020-02-08
46,hot girl bummer,blackbear,1638416,2020-02-08
47,What If I Told You That I Love You,Ali Gatie,1632319,2020-02-08
48,SUGAR,BROCKHAMPTON,1605172,2020-02-08
49,China,Anuel AA,1598210,2020-02-08
50,Ayy Macarena,Tyga,1548898,2020-02-08
51,Ballin' (with Roddy Ricch),Mustard,1542657,2020-02-08
52,HIGHEST IN THE ROOM,Travis Scott,1536937,2020-02-08
53,Lucid Dreams,Juice WRLD,1397287,2020-02-08
54,when the party's over,Billie Eilish,1385730,2020-02-08
55,"10,000 Hours (with Justin Bieber)",Dan + Shay,1381878,2020-02-08
56,Beautiful People (feat. Khalid),Ed Sheeran,1366878,2020-02-08
57,No Idea,Don Toliver,1322197,2020-02-08
58,Whine Up,Nicky Jam,1319991,2020-02-08
59,Callaita,Bad Bunny,1314604,2020-02-08
60,lovely (with Khalid),Billie Eilish,1314167,2020-02-08
61,LA CANCIÓN,J Balvin,1302869,2020-02-08
62,No Me Conoce - Remix,Jhay Cortez,1293303,2020-02-08
63,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1286431,2020-02-08
64,Lalala,Y2K,1281112,2020-02-08
65,Sunday Best,Surfaces,1269754,2020-02-08
66,7 rings,Ariana Grande,1248510,2020-02-08
67,No Shame,5 Seconds of Summer,1213706,2020-02-08
68,Adicto (with Anuel AA & Ozuna),Tainy,1197685,2020-02-08
69,Old Town Road - Remix,Lil Nas X,1197577,2020-02-08
70,If the World Was Ending - feat. Julia Michaels,JP Saxe,1184617,2020-02-08
71,Watermelon Sugar,Harry Styles,1184080,2020-02-08
72,Good News,Mac Miller,1173137,2020-02-08
73,Shallow,Lady Gaga,1152069,2020-02-08
74,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1145706,2020-02-08
75,Blueberry Faygo,Lil Mosey,1105044,2020-02-08
76,Never Seen the Rain,Tones And I,1102248,2020-02-08
77,Blanco,J Balvin,1094216,2020-02-08
78,Only The Young - Featured in Miss Americana,Taylor Swift,1083393,2020-02-08
79,"Alone, Pt. II",Alan Walker,1071747,2020-02-08
80,Ransom,Lil Tecca,1071423,2020-02-08
81,Goodbyes (Feat. Young Thug),Post Malone,1070741,2020-02-08
82,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1061279,2020-02-08
83,Happier,Marshmello,1061250,2020-02-08
84,Aventura,Lunay,1060792,2020-02-08
85,Que Tire Pa Lante,Daddy Yankee,1058833,2020-02-08
86,Medusa,Jhay Cortez,1058322,2020-02-08
87,Woah,Lil Baby,1055085,2020-02-08
88,Bellaquita - Remix,Dalex,1052153,2020-02-08
89,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1049826,2020-02-08
90,It's You,Ali Gatie,1045569,2020-02-08
91,Liberdade Provisória - Ao Vivo,Henrique & Juliano,1029768,2020-02-08
92,How Do You Sleep?,Sam Smith,1009542,2020-02-08
93,Baby,Joker Bra,1007817,2020-02-08
94,Believer,Imagine Dragons,1007257,2020-02-08
95,Heartless,The Weeknd,999485,2020-02-08
96,Bohemian Rhapsody - 2011 Mix,Queen,994678,2020-02-08
97,OUT WEST (feat. Young Thug),JACKBOYS,994382,2020-02-08
98,rockstar (feat. 21 Savage),Post Malone,967232,2020-02-08
99,Sucker,Jonas Brothers,959935,2020-02-08
100,Indeciso,Reik,956103,2020-02-08
101,Without Me,Halsey,954750,2020-02-08
102,VIBEZ,DaBaby,953750,2020-02-08
103,Black Swan,BTS,952366,2020-02-08
104,Robbery,Juice WRLD,947056,2020-02-08
105,Girl,Myke Towers,943496,2020-02-08
106,Wow.,Post Malone,942400,2020-02-08
107,Yellow Hearts,Ant Saunders,940736,2020-02-08
108,Forever Yours - Avicii Tribute,Kygo,937729,2020-02-08
109,Piece Of Your Heart,MEDUZA,935799,2020-02-08
110,Shape of You,Ed Sheeran,931807,2020-02-08
111,Money In The Grave (Drake ft. Rick Ross),Drake,930232,2020-02-08
112,Futsal Shuffle 2020,Lil Uzi Vert,929580,2020-02-08
113,Definitivamente,Daddy Yankee,928775,2020-02-08
114,Bruises,Lewis Capaldi,927389,2020-02-08
115,Yikes,Nicki Minaj,925098,2020-02-08
116,Quizas,Rich Music LTD,919641,2020-02-08
117,Si Te Vas,Sech,909146,2020-02-08
118,WHATS POPPIN,Jack Harlow,899534,2020-02-08
119,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,893633,2020-02-08
120,July,Noah Cyrus,890601,2020-02-08
121,Birthday,Anne-Marie,889514,2020-02-08
122,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,886102,2020-02-08
123,SAD!,XXXTENTACION,882226,2020-02-08
124,bury a friend,Billie Eilish,880346,2020-02-08
125,SICKO MODE,Travis Scott,877347,2020-02-08
126,me & ur ghost,blackbear,870267,2020-02-08
127,Que Calor (with J Balvin & El Alfa),Major Lazer,866725,2020-02-08
128,ocean eyes,Billie Eilish,857261,2020-02-08
129,Perreo en La Luna,Rich Music LTD,853223,2020-02-08
130,Broke In A Minute,Tory Lanez,849382,2020-02-08
131,Trampoline (with ZAYN),SHAED,849151,2020-02-08
132,Truth Hurts,Lizzo,846083,2020-02-08
133,Get You The Moon (feat. Snøw),Kina,843136,2020-02-08
134,Soltera - Remix,Lunay,842160,2020-02-08
135,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,834925,2020-02-08
136,"thank u, next",Ariana Grande,832041,2020-02-08
137,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,830243,2020-02-08
138,Sweet but Psycho,Ava Max,828561,2020-02-08
139,Dancing With A Stranger (with Normani),Sam Smith,818954,2020-02-08
140,Infeliz,Arcangel,817561,2020-02-08
141,Tudo Ok,Thiaguinho MT,817263,2020-02-08
142,Jocelyn Flores,XXXTENTACION,814526,2020-02-08
143,Higher Love,Kygo,809521,2020-02-08
144,Perfect,Ed Sheeran,806290,2020-02-08
145,"Yo x Ti, Tu x Mi",ROSALÍA,804602,2020-02-08
146,Lights Up,Harry Styles,803250,2020-02-08
147,GOODMORNINGTOKYO!,TOKYO’S REVENGE,801990,2020-02-08
148,Hate Me (with Juice WRLD),Ellie Goulding,800394,2020-02-08
149,Say You Won't Let Go,James Arthur,797730,2020-02-08
150,Girls Like You (feat. Cardi B),Maroon 5,796072,2020-02-08
151,You Need To Calm Down,Taylor Swift,794069,2020-02-08
152,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,792884,2020-02-08
153,Eastside (with Halsey & Khalid),benny blanco,787911,2020-02-08
154,Moonlight,XXXTENTACION,786617,2020-02-08
155,QUE PRETENDES,J Balvin,784690,2020-02-08
156,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,782660,2020-02-08
157,goosebumps,Travis Scott,781947,2020-02-08
158,Con Altura,ROSALÍA,779450,2020-02-08
159,Tutu,Camilo,776439,2020-02-08
160,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,775010,2020-02-08
161,SENTADÃO,Pedro Sampaio,774770,2020-02-08
162,Better Now,Post Malone,769618,2020-02-08
163,Con Calma,Daddy Yankee,767361,2020-02-08
164,No Guidance (feat. Drake),Chris Brown,761088,2020-02-08
165,Otro Trago - Remix,Sech,752034,2020-02-08
166,Pa' Olvidarme De Ella,Piso 21,751127,2020-02-08
167,Suge,DaBaby,749148,2020-02-08
168,YELL OH,Trippie Redd,747972,2020-02-08
169,High Hopes,Panic! At The Disco,746982,2020-02-08
170,Can We Kiss Forever?,Kina,740343,2020-02-08
171,all the good girls go to hell,Billie Eilish,739853,2020-02-08
172,Maniac,Conan Gray,739478,2020-02-08
173,Get Me,Justin Bieber,739386,2020-02-08
174,No Judgement,Niall Horan,737146,2020-02-08
175,3 Nights,Dominic Fike,736233,2020-02-08
176,Panini,Lil Nas X,728788,2020-02-08
177,If I Can't Have You,Shawn Mendes,726341,2020-02-08
178,Turn Me On (feat. Vula),Riton,722418,2020-02-08
179,All of Me,John Legend,721370,2020-02-08
180,God's Plan,Drake,720345,2020-02-08
181,Takeaway,The Chainsmokers,720185,2020-02-08
182,Closer,The Chainsmokers,716803,2020-02-08
183,EARFQUAKE,"Tyler, The Creator",715654,2020-02-08
184,Youngblood,5 Seconds of Summer,714367,2020-02-08
185,Thunder,Imagine Dragons,713837,2020-02-08
186,223's (feat. 9lokknine),YNW Melly,713668,2020-02-08
187,I Like Me Better,Lauv,710873,2020-02-08
188,11 PM,Maluma,709132,2020-02-08
189,Only Human,Jonas Brothers,708551,2020-02-08
190,Hips Don't Lie (feat. Wyclef Jean),Shakira,708337,2020-02-08
191,SLOW DANCING IN THE DARK,Joji,703251,2020-02-08
192,Going Bad (feat. Drake),Meek Mill,697927,2020-02-08
193,Talk (feat. Disclosure),Khalid,696544,2020-02-08
194,I.F.L.Y.,Bazzi,695688,2020-02-08
195,Let Me Down Slowly,Alec Benjamin,694392,2020-02-08
196,MIDDLE CHILD,J. Cole,693504,2020-02-08
197,Another One Bites The Dust - Remastered 2011,Queen,692873,2020-02-08
198,Break My Stride,Matthew Wilder,691660,2020-02-08
199,Eleven,Khalid,690056,2020-02-08
200,Post Malone (feat. RANI),Sam Feldt,685222,2020-02-08
1,The Box,Roddy Ricch,6129237,2020-02-09
2,Dance Monkey,Tones And I,6071171,2020-02-09
3,Blinding Lights,The Weeknd,5299507,2020-02-09
4,Don't Start Now,Dua Lipa,4556301,2020-02-09
5,Tusa,KAROL G,4470193,2020-02-09
6,Falling,Trevor Daniel,3971492,2020-02-09
7,ROXANNE,Arizona Zervas,3833679,2020-02-09
8,Yummy,Justin Bieber,3631848,2020-02-09
9,Life Is Good (feat. Drake),Future,3605888,2020-02-09
10,Intentions,Justin Bieber,3357853,2020-02-09
11,everything i wanted,Billie Eilish,3265665,2020-02-09
12,Godzilla (feat. Juice WRLD),Eminem,3053487,2020-02-09
13,Circles,Post Malone,2859203,2020-02-09
14,Memories,Maroon 5,2727265,2020-02-09
15,Someone You Loved,Lewis Capaldi,2612380,2020-02-09
16,RITMO (Bad Boys For Life),Black Eyed Peas,2508245,2020-02-09
17,bad guy,Billie Eilish,2380932,2020-02-09
18,Señorita,Shawn Mendes,2252803,2020-02-09
19,You should be sad,Halsey,2101217,2020-02-09
20,Before You Go,Lewis Capaldi,2088409,2020-02-09
21,Say So,Doja Cat,2086148,2020-02-09
22,My Oh My (feat. DaBaby),Camila Cabello,2064571,2020-02-09
23,Adore You,Harry Styles,2057684,2020-02-09
24,Sigues Con El,Dímelo Flow,2057178,2020-02-09
25,Physical,Dua Lipa,1994893,2020-02-09
26,Vete,Bad Bunny,1790506,2020-02-09
27,Suicidal,YNW Melly,1776715,2020-02-09
28,Lose You To Love Me,Selena Gomez,1761835,2020-02-09
29,Hola - Remix,Dalex,1705351,2020-02-09
30,Lose Control,MEDUZA,1703116,2020-02-09
31,High Fashion (feat. Mustard),Roddy Ricch,1688209,2020-02-09
32,What A Man Gotta Do,Jonas Brothers,1683051,2020-02-09
33,Ride It,Regard,1637266,2020-02-09
34,Morado,J Balvin,1618190,2020-02-09
35,Fantasias,Rauw Alejandro,1584981,2020-02-09
36,Rare,Selena Gomez,1584527,2020-02-09
37,SUGAR,BROCKHAMPTON,1533263,2020-02-09
38,Run,Joji,1522353,2020-02-09
39,Roses - Imanbek Remix,SAINt JHN,1522135,2020-02-09
40,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1512302,2020-02-09
41,What If I Told You That I Love You,Ali Gatie,1508684,2020-02-09
42,hot girl bummer,blackbear,1458536,2020-02-09
43,Know Your Worth,Khalid,1443862,2020-02-09
44,I Don't Care (with Justin Bieber),Ed Sheeran,1439427,2020-02-09
45,BOP,DaBaby,1434512,2020-02-09
46,Muévelo,Nicky Jam,1415818,2020-02-09
47,Me Gusta,Shakira,1403766,2020-02-09
48,Keii,Anuel AA,1400888,2020-02-09
49,China,Anuel AA,1358805,2020-02-09
50,Ballin' (with Roddy Ricch),Mustard,1338444,2020-02-09
51,HIGHEST IN THE ROOM,Travis Scott,1321018,2020-02-09
52,Ayy Macarena,Tyga,1302715,2020-02-09
53,when the party's over,Billie Eilish,1285308,2020-02-09
54,Lucid Dreams,Juice WRLD,1279269,2020-02-09
55,Sunday Best,Surfaces,1271769,2020-02-09
56,lovely (with Khalid),Billie Eilish,1259621,2020-02-09
57,"10,000 Hours (with Justin Bieber)",Dan + Shay,1243126,2020-02-09
58,Beautiful People (feat. Khalid),Ed Sheeran,1207890,2020-02-09
59,No Idea,Don Toliver,1203541,2020-02-09
60,Callaita,Bad Bunny,1147771,2020-02-09
